id,split_audio_path,no_point_text,SentenceId,ParagraphId
a7edfb66e8d34642859a89c2f219764d_1756369520405500000_213,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369520405500000_213.wav,从整个市场空间来看，我们之前也看了一些第三方的一些数据，其实其实空间也会比较大。,213,1756369520405500000
a7edfb66e8d34642859a89c2f219764d_1756369520405500000_214,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369520405500000_214.wav,大概反正目前来看的话，大概也会有三十多亿美金的一个市场规模。,214,1756369520405500000
a7edfb66e8d34642859a89c2f219764d_1756369520405500000_215,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369520405500000_215.wav,那预计到我们看第三方数据来看的话，到2029年的大概不到接近60亿美元的一个水平。,215,1756369520405500000
a7edfb66e8d34642859a89c2f219764d_1756369520405500000_216,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369520405500000_216.wav,年后复合增长率的。,216,1756369520405500000
a7edfb66e8d34642859a89c2f219764d_1756369554015500000_217,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369554015500000_217.wav,好的，现在其实对我们来说，我们也希望说利用国内的一个供应链的一个情况，包括我们在非洲的这种渠道能力，以及其他的一些优势。,217,1756369554015500000
a7edfb66e8d34642859a89c2f219764d_1756369554015500000_218,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369554015500000_218.wav,所以其实我们整体上是希望说在这些品类上能够去开花结果，大概是这样。,218,1756369554015500000
a7edfb66e8d34642859a89c2f219764d_1756369554015500000_219,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369554015500000_219.wav,谢谢。,219,1756369554015500000
a7edfb66e8d34642859a89c2f219764d_1756369574525500000_220,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369574525500000_220.wav,好的，谢谢孙总。,220,1756369574525500000
a7edfb66e8d34642859a89c2f219764d_1756369574525500000_221,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369574525500000_221.wav,我这边没有其他问题了，也是祝愿我们公司未来业绩可以越来越好。,221,1756369574525500000
a7edfb66e8d34642859a89c2f219764d_1756369580105500000_222,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369580105500000_222.wav,谢谢李老师。,222,1756369580105500000
a7edfb66e8d34642859a89c2f219764d_1756369582165500000_223,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369582165500000_223.wav,下面有请电话尾号3650的投资者进行提问，请优先提供您的姓名和机构名，请发言，谢谢。,223,1756369582165500000
a7edfb66e8d34642859a89c2f219764d_1756369595265500000_224,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369595265500000_224.wav,全员的各位领导，大家下午好，我是华安建筑王硕。,224,1756369595265500000
a7edfb66e8d34642859a89c2f219764d_1756369595265500000_225,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369595265500000_225.wav,不好意思，刚才手机有点问题，我这边主要是两个问题想跟各位领导请教。,225,1756369595265500000
a7edfb66e8d34642859a89c2f219764d_1756369595265500000_226,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369595265500000_226.wav,首先是关于这个出货量结构，刚才曾总也简单介绍了我三个地区的一个占比情况。,226,1756369595265500000
a7edfb66e8d34642859a89c2f219764d_1756369595265500000_227,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369595265500000_227.wav,那么能不能再请您简单介绍一下我们三个品牌的一个结构或者说拆分，以及我们现在整个数据结构，它后面的一个占比趋势的变化的一个趋势性的一个问题。,227,1756369595265500000
a7edfb66e8d34642859a89c2f219764d_1756369595265500000_228,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369595265500000_228.wav,对，这是。,228,1756369595265500000
a7edfb66e8d34642859a89c2f219764d_1756369620165500000_229,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369620165500000_229.wav,第一个。,229,1756369620165500000
a7edfb66e8d34642859a89c2f219764d_1756369621680500000_230,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369621680500000_230.wav,问题。,230,1756369621680500000
a7edfb66e8d34642859a89c2f219764d_1756369621680500000_231,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369621680500000_231.wav,品牌方面，其实我们ICLIL的品牌占比是在过去三年。,231,1756369621680500000
a7edfb66e8d34642859a89c2f219764d_1756369621680500000_232,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369621680500000_232.wav,过去三年实际上是有所下降的，大概会从20出头下降到接近20，大概比如22 3下降到18左右的一个水平。,232,1756369621680500000
a7edfb66e8d34642859a89c2f219764d_1756369621680500000_233,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369621680500000_233.wav,其实上升的这个比重，其实基本上都在influx这边。,233,1756369621680500000
a7edfb66e8d34642859a89c2f219764d_1756369621680500000_234,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369621680500000_234.wav,Infinite  x就从过去的可能30 34 5，现在上升到38左右。,234,1756369621680500000
a7edfb66e8d34642859a89c2f219764d_1756369621680500000_235,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369621680500000_235.wav,到了今年上半年来看的话，其实我们infinite的这个比重就接近40了，接近40。,235,1756369621680500000
a7edfb66e8d34642859a89c2f219764d_1756369621680500000_236,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369621680500000_236.wav,菜鸟这边大概会在四十出头，i tell这边大概会在18左右。,236,1756369621680500000
a7edfb66e8d34642859a89c2f219764d_1756369621680500000_237,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369621680500000_237.wav,所以整体上你可以理解为42，接近42左右的一个情况。,237,1756369621680500000
a7edfb66e8d34642859a89c2f219764d_1756369621680500000_238,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369621680500000_238.wav,趋势刚才也大概说了一下，谢谢。,238,1756369621680500000
a7edfb66e8d34642859a89c2f219764d_1756369682415500000_239,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369682415500000_239.wav,明白，那我就问一下您刚才也讲到就是说我们在这个新市场，特别是东南亚地区的印尼、菲律宾这些地区的市占率其实都已经到了一个非常高的水平。,239,1756369682415500000
a7edfb66e8d34642859a89c2f219764d_1756369682415500000_240,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369682415500000_240.wav,那我们自己的这个产品的毛利的策略，大概的是根据这个市占利润这个情况在走。,240,1756369682415500000
a7edfb66e8d34642859a89c2f219764d_1756369682415500000_241,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369682415500000_241.wav,那我想问一下，就是我们自己在这些新的地区，特别是东南亚这块，能不能可以理解成进入到了一个收获期？,241,1756369682415500000
a7edfb66e8d34642859a89c2f219764d_1756369682415500000_242,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369682415500000_242.wav,就是数据可以理解成不同地区的毛利率，现在相比较之前是会有一些结构性的变化这样的问题。,242,1756369682415500000
a7edfb66e8d34642859a89c2f219764d_1756369713165500000_243,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369713165500000_243.wav,三亚这边其实我们现在的确也还可以。,243,1756369713165500000
a7edfb66e8d34642859a89c2f219764d_1756369713165500000_244,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369713165500000_244.wav,这几年从这一两年以来，基本上维持在一个刚刚说的第一梯队的一个水平。,244,1756369713165500000
a7edfb66e8d34642859a89c2f219764d_1756369713165500000_245,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369713165500000_245.wav,我们其实从毛利率的情况来看，我们大概从去年到今年，我们东南亚的毛利率是有一点提升的。,245,1756369713165500000
a7edfb66e8d34642859a89c2f219764d_1756369713165500000_246,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369713165500000_246.wav,大概会从去年的13左右，大概到今年可能会在在16左右的一个水平，所以是会有一些提升。,246,1756369713165500000
a7edfb66e8d34642859a89c2f219764d_1756369713165500000_247,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369713165500000_247.wav,我们现在其实对于这些所谓的半成市场，或者说我们进入时间比较久的市场，然后失败率也还可以的这些市场。,247,1756369713165500000
a7edfb66e8d34642859a89c2f219764d_1756369713165500000_248,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369713165500000_248.wav,其实我们在方向上来说，我们还是希望去就是从原来的追求这个市场份额到过渡到可能逐步去更多的想要一定的毛利一个空间。,248,1756369713165500000
a7edfb66e8d34642859a89c2f219764d_1756369713165500000_249,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369713165500000_249.wav,所以方向上来说，我们是会希望说尽可能去提升一定的这个毛利率的一个目标，大概是这样，谢谢。,249,1756369713165500000
a7edfb66e8d34642859a89c2f219764d_1756369785275500000_250,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369785275500000_250.wav,明白，谢谢董总。,250,1756369785275500000
a7edfb66e8d34642859a89c2f219764d_1756369785275500000_251,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369785275500000_251.wav,我这边第二个问题就是我们今年其实在AI手机或者说用AI的方式来做手机这块，看到了一些比较明显的变化。,251,1756369785275500000
a7edfb66e8d34642859a89c2f219764d_1756369785275500000_252,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369785275500000_252.wav,特别是对于在拍照，或者说在其他的一些体验上，整体做AI的体验，或者说这个思路变得更加清晰了。,252,1756369785275500000
a7edfb66e8d34642859a89c2f219764d_1756369785275500000_253,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369785275500000_253.wav,我们比较典型的卡通40也是引起了比较好的市场反馈。,253,1756369785275500000
a7edfb66e8d34642859a89c2f219764d_1756369785275500000_254,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369785275500000_254.wav,我想问一下，就是否这一点是不是就体现了我们自己一直在讲的，比如说这个AI在第三世界国家的一个AI填权的问题。,254,1756369785275500000
a7edfb66e8d34642859a89c2f219764d_1756369785275500000_255,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369785275500000_255.wav,基于当前这样一个趋势，我们应该如何理解未来手机行业一个竞争要素的变化？,255,1756369785275500000
a7edfb66e8d34642859a89c2f219764d_1756369820475500000_256,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369820475500000_256.wav,其实我觉得从竞争要素的角度来说，当然肯定方方面面。,256,1756369820475500000
a7edfb66e8d34642859a89c2f219764d_1756369820475500000_257,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369820475500000_257.wav,我觉得方方面面都会涉及到整个的一个竞争的一个情况。,257,1756369820475500000
a7edfb66e8d34642859a89c2f219764d_1756369820475500000_258,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369820475500000_258.wav,但是我们过去其实一直说就是像一个江湖一样，可能各个武功门派都有自己的一些武功秘籍。,258,1756369820475500000
a7edfb66e8d34642859a89c2f219764d_1756369820475500000_259,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369820475500000_259.wav,但是我们会觉得中长期的一个胜出的一个因素，还是会偏软性的方面。,259,1756369820475500000
a7edfb66e8d34642859a89c2f219764d_1756369820475500000_260,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369820475500000_260.wav,就是说什么的能力也好，效率也好，你的这个反应也好，对市场的这种敏感度也好。,260,1756369820475500000
a7edfb66e8d34642859a89c2f219764d_1756369820475500000_261,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369820475500000_261.wav,其实在这些方面，我们会觉得长期来说可能是一些胜出的因素。,261,1756369820475500000
a7edfb66e8d34642859a89c2f219764d_1756369820475500000_262,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369820475500000_262.wav,但是在一些中短期来说，可能是一些硬件的一些变化，一些各个维度的一些产品的一些变化。,262,1756369820475500000
a7edfb66e8d34642859a89c2f219764d_1756369858795500000_263,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369858795500000_263.wav,包括你看可能关注的这个AI的一些因素的变化。,263,1756369858795500000
a7edfb66e8d34642859a89c2f219764d_1756369858795500000_264,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369858795500000_264.wav,其实这些方向其实对于美国公司来说，包括对于我们来说，可能我们也一直要非常重视，非常去在这些维度上都要去跟进市场的一些变化。,264,1756369858795500000
a7edfb66e8d34642859a89c2f219764d_1756369858795500000_265,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369858795500000_265.wav,所以我们在早些年，其实我们在也是刚刚兴起的时候，其实我们也一直在在重视这方面的一些投入。,265,1756369858795500000
a7edfb66e8d34642859a89c2f219764d_1756369858795500000_266,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369858795500000_266.wav,所以我们当然我们对我们来说，我们可能跟一些厂商的一些投入的方向，是会有一些有一些区别。,266,1756369858795500000
a7edfb66e8d34642859a89c2f219764d_1756369858795500000_267,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369858795500000_267.wav,所以我们可能会在AI层面的会更多的去打造一些这种实用型的一些AI。,267,1756369858795500000
a7edfb66e8d34642859a89c2f219764d_1756369858795500000_268,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369858795500000_268.wav,就是像这种助手也好，写作也好，影像分享也好，回答什么智能问答，甚至翻译等等。,268,1756369858795500000
a7edfb66e8d34642859a89c2f219764d_1756369858795500000_269,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369858795500000_269.wav,还包括我们今年推的那个消费者感知比较好的，像拍照解题。,269,1756369858795500000
a7edfb66e8d34642859a89c2f219764d_1756369912525500000_270,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369912525500000_270.wav,因为非洲人民可能也涉嫌涉及到，可能需要去给这些小朋友去辅导功课。,270,1756369912525500000
a7edfb66e8d34642859a89c2f219764d_1756369912525500000_271,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369912525500000_271.wav,所以拍照解题其实在我们今年推出的这个产品，其实消费者的感知也还是不错的。,271,1756369912525500000
a7edfb66e8d34642859a89c2f219764d_1756369912525500000_272,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369912525500000_272.wav,所以而且我们现在对于AI方面，的确也是下沉到一些可能千元以内的这些机型。,272,1756369912525500000
a7edfb66e8d34642859a89c2f219764d_1756369912525500000_273,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369912525500000_273.wav,天元中低端的一些机型，其实我们现在也在有各种各样的一些AI功能的一些业务。,273,1756369912525500000
a7edfb66e8d34642859a89c2f219764d_1756369912525500000_274,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369912525500000_274.wav,今年我们上新的像卡木40这些我们一些旗舰机型，AI其实也已经成为了重要的一个卖点是吧？,274,1756369912525500000
a7edfb66e8d34642859a89c2f219764d_1756369912525500000_275,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369912525500000_275.wav,所以对于我们来说，我们还是借助于AI来去加强我们在这种本地化深耕的一些能力。,275,1756369912525500000
a7edfb66e8d34642859a89c2f219764d_1756369912525500000_276,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369912525500000_276.wav,并且可能使得我们在本地化的一些功能的一些软件算法上，可能也会会具备更好的这个优势。,276,1756369912525500000
a7edfb66e8d34642859a89c2f219764d_1756369912525500000_277,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369912525500000_277.wav,我们会觉得所以从整个的一个方向上来说，我们还是希望说就是围绕着这种本地化的这种优势和体验去做更好的产品，大概是这样，谢谢。,277,1756369912525500000
a7edfb66e8d34642859a89c2f219764d_1756369983565500000_278,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369983565500000_278.wav,这个我补。,278,1756369983565500000
a7edfb66e8d34642859a89c2f219764d_1756369983565500000_279,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369983565500000_279.wav,好的，谢谢郑总。,279,1756369983565500000
a7edfb66e8d34642859a89c2f219764d_1756369983565500000_280,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369983565500000_280.wav,兄弟说到。,280,1756369983565500000
a7edfb66e8d34642859a89c2f219764d_1756369989085500000_281,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369989085500000_281.wav,AI，我们还是比较感性的能够感受到这两年消费者对于对消费者对于AI的接受度。,281,1756369989085500000
a7edfb66e8d34642859a89c2f219764d_1756369989085500000_282,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369989085500000_282.wav,从可能前两年我们当地的消费者对于AI还是很新的一个事物，还在接受，还在认识的过程中。,282,1756369989085500000
a7edfb66e8d34642859a89c2f219764d_1756369989085500000_283,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369989085500000_283.wav,但是现在对我们一些很多的机型，它已经成为非常重要的卖点了，消费者都要考虑买还是不买这个手机，它是一个很重要的一个卖点之一。,283,1756369989085500000
a7edfb66e8d34642859a89c2f219764d_1756369989085500000_284,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756369989085500000_284.wav,另外它对它我们所说的AI不仅仅是说你的这个所谓的就纯的AI的功能，比如说AI助手什么的，还有很多它是对我们一些传统功能的增强。,284,1756369989085500000
a7edfb66e8d34642859a89c2f219764d_1756370033395500000_285,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370033395500000_285.wav,就刚才说到像刚刚也提到像我们的影像，像我们这个卡洛斯林的影像做的还是非常的好的。,285,1756370033395500000
a7edfb66e8d34642859a89c2f219764d_1756370033395500000_286,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370033395500000_286.wav,之所以他能够感受到特别好，还有很大的功劳是有AI的算法的这种增强。,286,1756370033395500000
a7edfb66e8d34642859a89c2f219764d_1756370033395500000_287,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370033395500000_287.wav,所以它是助力我们很多以前就比较突出的一些本地化的深化的特点。,287,1756370033395500000
a7edfb66e8d34642859a89c2f219764d_1756370033395500000_288,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370033395500000_288.wav,比如说以前我们就做了很多针对当地的肤色，针对他的一些用户的场景做一些本地化的适配。,288,1756370033395500000
a7edfb66e8d34642859a89c2f219764d_1756370033395500000_289,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370033395500000_289.wav,有了AI之后，我们可以把这个本地化的适配做的更深入。,289,1756370033395500000
a7edfb66e8d34642859a89c2f219764d_1756370033395500000_290,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370033395500000_290.wav,因为我们借助算法，借助我们自己积累多年的一些数据的基础，包括像小语种的翻译。,290,1756370033395500000
a7edfb66e8d34642859a89c2f219764d_1756370033395500000_291,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370033395500000_291.wav,我们有了AI之后，可以让这一块做的更深入的，用户的体验更更加明显。,291,1756370033395500000
a7edfb66e8d34642859a89c2f219764d_1756370033395500000_292,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370033395500000_292.wav,所以现在在我们的不管是旗舰机，还是说我们的这种中低端的产品，或者说是代购化的，价格比较主流的一些价格的手机上都能够体现的出来。,292,1756370033395500000
a7edfb66e8d34642859a89c2f219764d_1756370099305500000_293,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370099305500000_293.wav,而且现在我们infinite跟techno都有全面的AIOS。,293,1756370099305500000
a7edfb66e8d34642859a89c2f219764d_1756370099305500000_294,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370099305500000_294.wav,然后像爱笑的手机，我们今年也出了首款搭载AI功能的爱笑CT100，也是爱俏品牌的第一部AI手机。,294,1756370099305500000
a7edfb66e8d34642859a89c2f219764d_1756370099305500000_295,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370099305500000_295.wav,所以整体上现在AI手机或者是AI的性能，在我们的所有的产品线上都有非常大的变化，也是助力我们新一新一代的产品卖的比较好的一个重要的原因之一。,295,1756370099305500000
a7edfb66e8d34642859a89c2f219764d_1756370136575500000_296,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370136575500000_296.wav,明白，感谢宋总，感谢孙杰的解答。,296,1756370136575500000
a7edfb66e8d34642859a89c2f219764d_1756370136575500000_297,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370136575500000_297.wav,我们也期待能看到更多的长时间，这对AI在新兴市场的同学，谢谢领导，我这边没有其他问题了。,297,1756370136575500000
a7edfb66e8d34642859a89c2f219764d_1756370146205500000_298,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370146205500000_298.wav,谢谢王老师。,298,1756370146205500000
a7edfb66e8d34642859a89c2f219764d_1756370147245500000_299,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370147245500000_299.wav,下面有请电话尾号0665的投资者进行提问，请优先提供您的姓名和机构名，请发言，谢谢。,299,1756370147245500000
a7edfb66e8d34642859a89c2f219764d_1756370158915500000_300,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370158915500000_300.wav,传音的各位领导下午好，我是中金公司的文韩静。,300,1756370158915500000
a7edfb66e8d34642859a89c2f219764d_1756370158915500000_301,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370158915500000_301.wav,我这边有两个可能非手机的小问题请教一下。,301,1756370158915500000
a7edfb66e8d34642859a89c2f219764d_1756370158915500000_302,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370158915500000_302.wav,因为前面的这个提问人已经把手机业务问的也非常清楚了。,302,1756370158915500000
a7edfb66e8d34642859a89c2f219764d_1756370158915500000_303,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370158915500000_303.wav,我想我想首先先请教一下我们上半年这个扩品类的业务。,303,1756370158915500000
a7edfb66e8d34642859a89c2f219764d_1756370158915500000_304,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370158915500000_304.wav,因为刚才郑总也介绍到上半年扩品类的增速是非常好的，超过了40%。,304,1756370158915500000
a7edfb66e8d34642859a89c2f219764d_1756370180415500000_305,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370180415500000_305.wav,所以想请孙总能不能进一步分享一下，我们扩品类上半年的具体的几块产品的情况，以及说我们之前也去聊到过扩品类后续的这种渠道和产品还会持续去扩张。,305,1756370180415500000
a7edfb66e8d34642859a89c2f219764d_1756370180415500000_306,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370180415500000_306.wav,所以从这个节点上来看的话，不知道后续我们对扩品类的渠道以及产品持续拓展的思路有什么样的一个变化。,306,1756370180415500000
a7edfb66e8d34642859a89c2f219764d_1756370180415500000_307,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/a7edfb66e8d34642859a89c2f219764d_1756370180415500000_307.wav,好，谢谢。,307,1756370180415500000
